default,student,balance,income
No,Yes,1047.22562427,18069.2523487
No,Yes,1032.62578929,21122.9570146
No,Yes,1285.95639659,24106.5802664
No,No,1265.1277393,49385.5218571
No,No,1032.51300052,42495.4626119
No,No,566.367097184,39033.3249939
No,No,521.800206899,22209.0552075
No,Yes,313.213361442,28399.3508568
No,Yes,0.0,18251.725624
No,Yes,982.80035569,20312.210964
No,No,430.469060274,47462.0709858
No,Yes,1255.84888806,22022.5765757
No,No,1082.16949612,54099.9195246
No,No,450.327485622,52446.4100003
No,No,814.655042445,42520.0936477
No,Yes,1068.45464068,13638.7026931
No,No,549.168989264,64952.6126393
No,No,928.409668215,41482.4435346
No,No,1476.76264264,54844.5193417
No,Yes,785.854959728,19188.9142293
No,No,1493.61037996,38744.228258
No,No,1074.01591045,50491.2605127
No,No,693.358479926,46466.2993894
No,No,848.605387082,22749.6476763
No,No,1233.71187441,72461.301392
No,No,1264.132385,35385.1168046
No,No,1474.6380359,39872.2277659
No,No,700.244848184,25919.0393464
No,No,803.975566262,41429.2482536
No,No,120.843053016,36205.8777611
No,No,1032.40348383,38691.793926
No,No,563.992089929,60222.3676486
No,No,377.363641802,37442.8426514
No,No,0.0,26493.2426781
No,Yes,688.697976264,18794.4897248
No,Yes,583.248474623,17353.8385773
No,No,1509.87113078,41246.587012
No,No,43.1435004219,34316.8901483
No,No,860.751294275,36605.2317751
No,No,204.030246674,51108.0449637
No,No,1059.24438704,59865.0282343
No,No,1207.74122416,33416.6065698
No,No,615.821849383,34590.6835797
No,No,1018.56812991,34103.8795199
No,No,1436.67072419,46755.2808285
Yes,No,1800.64173306,48708.9599349
No,No,0.0,56943.9094379
No,Yes,1006.96915792,10364.8185337
No,No,868.729891692,40902.4296103
No,No,1068.57703504,26315.047091
No,No,838.849150459,34358.8666723
No,No,1278.42997212,25590.6565249
No,No,264.016096356,45987.4739095
No,No,1168.57073488,47561.0980956
No,Yes,1600.62553367,24223.2514088
No,No,456.13875219,43943.4958889
No,Yes,1578.28955492,12778.5984955
No,Yes,1205.31003148,19889.5707483
No,Yes,1115.54335975,22552.7130871
No,Yes,950.488155977,13299.4869551
Yes,No,1547.99544475,37524.2535272
No,No,256.438984796,40227.3820841
No,Yes,1367.85595504,12489.8142479
No,No,400.888873152,53900.664457
No,Yes,1020.58903293,13094.9457323
No,No,596.42970672,12135.5415584
No,No,289.531496979,36841.9981736
No,No,775.733982697,37022.0032383
No,No,895.323834867,43554.0743999
No,No,1798.77891711,57191.6322373
No,No,1112.45500096,40576.1902203
No,Yes,1225.34597053,5524.37478956
No,No,927.615950847,40618.1106499
No,No,252.106953682,38494.6546865
No,Yes,1128.35620851,15669.0965334
No,No,424.495933818,23983.7731638
No,Yes,1084.4465308,26713.797195
No,No,1360.39857054,29868.3111925
No,Yes,1009.10925113,8868.65674492
No,No,0.0,29097.5448355
No,No,336.503548705,40626.9941745
No,No,537.140426047,52513.6672206
No,No,600.134860989,39395.9783993
No,No,938.090134362,46370.821257
Yes,No,2095.11481689,44647.5864832
No,No,1176.7915053,30579.2492244
No,No,1099.62490971,48202.2148812
No,No,417.646983047,54009.4508785
No,No,1175.59495321,19030.1394436
No,No,1245.08629468,40290.5038943
No,Yes,1381.27451158,23903.8545528
No,No,1068.98688819,37171.6514119
No,No,635.761848194,49414.7265628
No,No,347.601510839,49332.9942041
No,No,1579.90936267,45406.5115513
No,No,288.178064348,36514.6759218
No,Yes,1626.90142107,11702.2834962
No,Yes,846.171959465,19577.4271954
No,No,1395.60265575,54148.8485684
No,Yes,339.695098162,27387.2624792
No,Yes,1634.2697258,18036.6305852
No,No,75.3986906473,50551.0364579
No,Yes,375.918849493,20740.0761918
No,Yes,770.408789116,1498.2272745
No,No,347.371078226,18488.1473162
No,No,771.173706094,45956.7873066
No,No,1272.07680515,21503.1953516
No,Yes,985.240889672,17263.7565081
No,No,751.354391934,27179.7616531
No,No,829.689664731,35594.223907
No,No,910.08784129,25183.7682534
No,No,712.936992421,20810.3189465
No,No,977.515331108,33690.6493109
No,No,1379.28702193,57843.8867792
No,No,1322.96904167,51956.2918283
No,No,460.234439419,47305.2160401
No,Yes,596.056247367,16084.9077085
Yes,Yes,1538.01560309,21356.9371124
No,No,471.918842996,60656.0507877
No,No,1186.88519893,27494.3293716
No,Yes,541.334706536,21245.3206346
No,Yes,1286.35552257,20029.8912328
No,Yes,1723.21605597,23278.9957794
No,No,288.807949618,30470.707013
No,Yes,1595.90680016,23308.1362848
No,No,1064.97510631,45737.7812288
No,Yes,1941.05406208,14756.2114754
No,Yes,889.642251418,16701.3693469
No,No,604.839524336,27419.425222
No,No,1003.60142653,24978.0847214
No,Yes,1464.35589748,21826.4414843
No,No,322.288698122,19420.3997838
No,No,639.867034351,34879.5585105
No,No,687.156829276,26902.7025897
No,Yes,978.236903522,15073.7878503
No,No,337.175668242,35040.9416199
No,No,880.750851725,34604.6793905
No,No,1285.5280381,39530.7596774
No,No,939.698673967,52383.2752163
No,Yes,729.812198863,9871.92421926
No,No,0.0,62160.2862202
No,Yes,1471.03353995,12665.2418906
No,Yes,816.965766003,13932.2099389
No,Yes,1323.39565781,23072.5499189
No,Yes,383.823400971,11777.5376922
No,No,1634.7315547,40868.3321227
No,No,846.393292819,38352.5651402
No,No,364.663051203,10239.9724854
No,Yes,833.614495245,11078.3902844
No,Yes,1867.55226832,16650.0417628
No,No,823.609775829,34856.5260704
No,No,1255.34997743,23297.4749579
No,No,1024.40830507,45202.2655386
No,No,0.0,36922.8679526
No,Yes,1447.97079301,16421.4554958
No,Yes,1057.59936601,21570.7527878
No,Yes,1027.1329013,16259.3805509
No,Yes,1212.73704115,18090.4779153
Yes,No,1815.17411192,23648.4135102
No,Yes,167.637914782,16771.5670281
No,No,272.526141719,32687.1095927
No,No,0.0,39462.6882918
No,No,1387.2886457,29712.772426
No,No,624.547832745,48345.336628
No,No,262.995114779,17822.6133516
No,No,986.760089723,44605.445114
No,No,0.0,43930.903689
No,Yes,884.311899857,17542.9196732
No,No,929.830153708,45178.0530482
No,No,751.843861267,52663.2929945
No,Yes,0.0,18875.7716745
No,Yes,879.710515262,17863.8422294
No,Yes,1313.9762483,20030.4287055
No,No,319.131596884,34296.7741208
No,No,996.181984628,57972.5044445
No,No,1123.43472291,45366.811409
No,No,110.555931121,32419.1507928
No,No,581.960758402,31654.558916
No,No,982.226465464,38152.6966117
No,No,874.617420387,37143.6448679
No,No,650.007041288,41427.8773218
No,No,1452.68442789,43418.8290856
No,Yes,1443.86042589,19146.2914156
No,Yes,0.0,13911.4412817
No,No,737.34877949,50264.7601727
No,No,106.191037697,41514.758469
No,Yes,1273.75233922,19635.6615018
No,No,863.046051003,50667.8767562
No,No,1504.68256832,38223.2459785
No,Yes,1182.67904454,17287.7484677
No,No,853.060422764,39553.3656783
No,Yes,160.887137472,19686.7441982
No,No,1118.56597661,46578.465511
No,Yes,271.669900091,14080.7540731
No,No,584.090255401,24580.856839
No,No,911.931544151,40503.0039792
No,No,745.866618177,54677.6833488
No,Yes,1291.07585167,17136.5133356
No,No,572.889500655,43381.9152727
No,No,445.829287617,42343.8006824
No,No,865.400213478,53798.8192148
No,No,886.777432995,43410.3815383
No,Yes,451.695309014,11460.4346983
No,No,558.321406991,42767.3247588
No,No,1602.00389349,41827.7012515
No,No,503.499285175,36521.4325134
No,No,521.90282712,47032.5993474
No,No,1214.54965377,21630.0378315
No,Yes,596.205213622,22324.4684122
No,No,926.166134018,41501.7233828
No,No,522.644337059,35893.2877979
No,No,986.264752865,38664.7898162
No,Yes,885.923577633,22365.8549815
No,No,562.3141784,63794.5420692
No,No,503.301857054,37749.5207774
No,No,1375.38495384,47099.2068738
No,Yes,1089.40525917,19053.5890648
No,No,770.486334077,25445.877682
No,No,797.31665688,35034.8069148
No,Yes,389.213241765,22907.7674645
No,No,589.391036933,38255.5370312
Yes,No,2073.78284644,52335.5505993
No,No,1128.41146298,51778.1798537
No,No,1142.6697001,40823.3797086
No,Yes,1007.53782731,16814.2955003
No,Yes,789.099153486,18653.6328464
Yes,No,961.732661955,27600.4162967
No,Yes,1264.64988702,23852.6422609
No,Yes,1627.45984041,19630.1613011
No,Yes,979.0653268,17666.3870981
No,No,768.810302366,47003.4405822
No,No,714.512491266,48115.5046956
No,No,223.356345672,51662.5972988
No,No,1659.29219095,36641.727234
No,No,1062.28400959,50894.1036459
No,No,38.6791212371,30961.7422399
No,No,1216.98145159,37967.688075
Yes,No,1825.97059923,39407.9170347
No,Yes,293.519570874,10592.8466921
No,No,1588.87635591,45093.445924
No,No,1926.24687577,46535.2019905
No,No,892.919519826,9299.86818569
No,Yes,1583.41803094,23434.7087125
No,Yes,968.953961017,13867.5243122
No,No,258.255259118,38309.9880459
No,Yes,492.245941753,23689.789502
No,No,1240.57389071,35598.8872734
Yes,No,1658.96768928,38204.1226199
No,Yes,877.156229246,22046.5385542
No,Yes,0.0,20877.8877962
No,Yes,1041.31044164,12078.7776129
No,No,1806.91653063,36306.8176295
No,No,0.0,28705.2025006
No,No,1500.59400369,27354.5002463
No,No,1329.91138843,50560.7622489
No,No,913.886573499,15220.5037726
No,No,898.566828456,37919.7506775
No,No,0.0,47231.2730756
No,No,457.601501646,49908.5974365
No,No,882.087963611,43549.9904046
No,No,602.622894902,25376.4500994
No,No,513.396271437,19021.6422759
No,No,880.717005225,35579.2426235
No,No,815.691294664,48646.5415095
No,No,1295.61334589,39717.7360129
No,No,1740.63412327,48311.4395809
Yes,No,1506.19184824,47061.3945398
No,No,906.416188038,49815.651136
No,No,1278.01755344,41691.1955153
No,No,45.8224265782,32525.638439
No,No,629.605587398,50113.8207069
No,No,270.587863723,33490.0052711
No,No,1486.05480966,34705.3612203
No,Yes,830.651798096,14420.6226252
Yes,Yes,1719.2556548,15752.0080062
No,No,935.636598447,21730.8612689
No,Yes,482.135204175,17459.0041908
No,No,335.824542648,29402.7675584
No,No,870.412379656,17685.4482369
No,No,527.940359109,47963.1790421
No,No,1104.30662323,40006.1333135
No,Yes,1220.93883079,6744.04242461
No,No,1338.53245663,35072.3032579
No,Yes,1129.23429283,22689.6135887
No,No,915.51805599,42331.021631
No,No,833.957706602,34174.6453235
No,No,381.566519898,49114.8926502
No,No,218.589806829,34512.6334708
No,No,1156.99452813,53450.2735865
Yes,Yes,2046.63951494,17910.6344721
No,Yes,1368.38301834,16449.7249385
No,Yes,1302.51631797,18210.8064208
No,No,1175.28913923,35830.0455671
No,Yes,256.367784428,18200.8804471
No,No,908.998794729,46174.4710581
No,Yes,1107.00241299,30618.6203455
No,No,618.460731226,49385.7880266
No,No,932.872998041,61192.8971317
No,No,547.71772741,50619.361062
Yes,Yes,1726.47960967,13654.6049382
No,No,581.003569446,52917.7294358
No,No,356.613167951,44473.3964919
No,No,644.863070527,38794.6761434
No,Yes,737.082247583,24637.6174883
Yes,No,1666.11383418,25054.7678239
No,Yes,1215.47001414,20456.4382893
No,Yes,1002.77528439,11604.2877499
No,No,363.229330063,51821.4268264
No,No,0.0,45178.591692
No,No,29.6164764973,26710.0095663
No,Yes,1036.11739842,15067.7482405
Yes,No,959.159213374,59435.2345811
No,No,390.530294877,57525.2664772
No,No,451.076051642,38348.4903196
No,No,1412.9967045,53295.8729915
No,No,216.528262219,28859.6946188
No,Yes,1027.07059027,24346.9397452
No,No,143.754709338,48250.3075662
No,Yes,887.65642216,16993.287604
No,No,1199.98026561,38251.1825247
No,Yes,1075.1790734,21569.3705841
No,No,932.602433217,44714.484104
No,Yes,1434.58997748,16613.4314534
No,No,444.586300272,51386.2831025
No,No,853.21221659,31607.3933989
No,Yes,973.047858216,23033.8503613
No,Yes,102.283071553,20671.0472107
Yes,No,652.397134413,46155.043868
No,No,132.730901829,33370.8343428
No,No,1128.47074466,49540.7020856
No,No,1315.22523887,52556.153833
No,Yes,1025.85824128,21561.8889323
No,No,785.786657441,48179.3828771
No,Yes,1775.18153724,20385.8735234
No,No,362.055049681,50906.4812601
No,No,1154.57891449,61089.4308701
No,No,18.2945817655,43247.9034247
No,No,0.0,37517.2464148
No,Yes,1740.87005026,17478.0312948
No,Yes,1228.99390086,18810.3843582
No,Yes,1669.72370904,20301.3159787
No,No,1584.56594315,45447.1870281
No,No,751.122224356,37304.1989941
No,No,1063.33626058,39301.2818119
No,No,710.136461015,46308.2696466
No,No,1063.72450301,26045.9283575
No,No,162.784651965,33935.491331
No,No,615.001394581,40236.5335581
No,No,1011.36719214,28172.915366
No,Yes,1658.37357456,22010.4856756
No,No,1490.98304585,39596.0574087
No,Yes,1630.48855467,16310.5340605
No,No,781.274957829,53178.9268017
No,No,476.301211791,25774.4876163
No,No,892.445059907,28187.5407271
No,Yes,1671.5232076,9981.89701353
No,No,813.860940639,33357.8088167
No,No,1280.23019023,23647.3332029
No,No,564.394853544,30380.6400043
No,No,525.871381444,8017.63859109
No,No,837.328407015,61950.8030011
No,Yes,1847.46964656,19388.6893093
No,Yes,717.759666195,19567.7027703
No,Yes,1935.5042196,9431.29387139
No,No,808.49479373,56204.6630144
No,No,218.739421958,53259.7623227
No,Yes,118.20149287,15472.6559855
No,No,988.172046073,49057.0419218
No,Yes,673.327247931,14431.4594867
No,Yes,616.31201847,14663.5638804
No,Yes,475.853204683,19993.7559366
No,No,221.546755897,43668.3923218
No,No,959.172025653,38310.086012
No,No,575.674057777,36958.7524117
No,No,1017.65591424,37241.790992
No,No,1763.84563955,36686.3483704
No,No,883.39065991,38408.9767062
No,No,830.234100005,36523.4811843
No,No,163.261027091,40600.4154666
No,Yes,2.99446199667,18710.2647984
No,No,51.1859856979,39385.7596831
No,No,806.216663211,35259.3046446
No,No,1186.48588493,50371.7254603
No,Yes,357.951290354,14338.5287369
No,Yes,1590.82309868,21784.1131156
No,Yes,822.090169267,20906.2178402
No,No,1082.81541777,41355.985592
No,No,779.477523952,34089.7970087
No,No,4.67941444003,44571.706221
No,No,58.7512052744,26939.0399063
No,Yes,966.481828289,23116.5802066
No,No,683.921880812,37383.232653
No,Yes,0.0,18235.6743747
No,No,1139.02030927,24573.9209534
No,No,1293.45968182,48039.9364466
No,No,304.544338826,47217.8722103
No,No,1215.14893921,51804.9939548
No,Yes,305.787956878,16594.5278409
No,No,693.717332635,40148.8711103
Yes,Yes,1502.18673867,18603.4955318
No,No,1645.42317957,36839.3962081
No,No,279.67067302,58566.8842182
No,No,1267.48521068,40034.5667342
No,No,456.373018755,47633.7854435
No,No,962.134281546,44696.2905308
No,Yes,698.978536337,25103.0094533
No,No,619.029259423,42868.5896075
No,No,870.971725741,39653.3767207
No,No,217.738226298,47657.3062761
No,No,713.326063707,44605.3511865
No,Yes,306.433812567,13934.5183209
No,No,1314.89538557,33706.5593609
No,No,1057.67966862,39708.0333376
No,Yes,625.601199797,16134.2115079
No,No,1302.65558132,28978.5573129
No,No,1408.35147419,33697.3459632
No,Yes,926.569431025,19243.4064463
No,No,1018.40963959,25394.2546281
No,No,0.0,40737.8668126
No,No,724.887324252,27800.9523775
No,Yes,325.283631228,15962.7098774
No,No,445.717373374,25171.8603546
No,No,1367.4427659,45919.5922447
No,No,1353.91874089,39879.1590476
No,No,1555.96807003,34417.8730826
No,No,1267.16580008,51197.799595
No,Yes,640.819040858,19055.9165274
No,No,658.053709087,41882.5806544
No,Yes,808.833786518,18791.5595576
No,No,819.112605399,50082.8887116
No,Yes,1365.02282368,23281.3204998
No,No,396.844085107,32656.5228382
No,No,421.698130449,32290.3259597
No,No,969.358837365,46026.7193739
No,Yes,1490.07545067,15910.8018539
No,Yes,1079.07794931,17966.7693767
No,No,809.45568991,39077.4328082
No,Yes,641.893645617,16400.3647501
No,No,872.320893143,44407.7901606
No,Yes,1004.63015294,9643.36615066
No,Yes,1170.91153623,19473.6919261
No,No,1433.64610049,44617.7387008
No,No,579.280219433,50813.5092488
Yes,No,2128.79599195,42096.5023678
No,Yes,842.910746273,14462.2764564
No,No,4.10094016966,42174.179742
No,No,218.37974137,36044.8150649
No,Yes,717.875483901,23406.8197691
No,Yes,1146.83498744,14336.4285457
No,No,968.515851522,41714.9898392
No,No,1124.58715626,45622.9423367
No,No,419.000799288,37186.7894027
No,Yes,320.725569727,12589.7675596
No,No,426.764149765,38495.7980226
No,No,949.177591551,36557.9615913
No,No,968.736619525,17352.4103318
No,No,1188.96516822,42286.4881749
No,Yes,1436.82998948,22925.4699178
No,Yes,843.017896578,12268.9335212
No,No,1410.95991509,58310.2559327
No,Yes,598.733312938,23118.5310986
No,No,72.9283697001,13300.7695476
No,No,1347.78084966,29345.9582133
No,No,0.0,41160.6225065
No,Yes,1280.84806619,20575.2450147
No,No,1088.57477296,43883.1492463
No,No,1111.95814289,47254.6895874
No,No,1124.14174377,46052.1816303
No,No,0.0,36337.3521664
No,Yes,711.85123157,15132.39359
No,No,548.839275833,44909.0661957
No,No,385.250183291,55268.6605513
No,No,1132.17490348,56152.4290396
No,No,399.118375317,48889.9890285
No,Yes,810.102225231,15102.3241805
No,No,1036.7747461,46239.0732171
No,No,927.76611806,38197.3735405
No,No,999.826090658,43661.1417441
No,No,649.269775479,31039.0020043
No,No,1391.31830146,48414.9057422
No,No,1058.56369975,38917.8309339
No,No,415.541737898,44147.2206539
No,No,771.137416856,42418.368014
No,No,727.974547043,20456.1563888
No,No,239.327165,49328.2092583
No,Yes,1219.76034969,17208.2088612
No,No,953.936465025,41250.478037
No,No,143.375320218,17435.0963805
No,Yes,1669.27810558,13771.3933964
No,Yes,719.554053546,17195.744538
No,No,295.30715019,45776.8432776
No,No,804.499658823,51014.8240369
No,No,619.36881544,45886.078501
No,No,1157.11692921,38867.0636275
No,No,287.843200948,46617.0633958
No,Yes,1070.75211998,11383.4426471
No,No,452.36791229,29254.8710158
No,No,492.352311837,39305.2270474
No,Yes,1033.04184648,18958.3150837
No,No,1191.61058412,49004.8361762
No,Yes,1463.37845119,14380.6253066
No,No,152.440267007,23366.5174414
No,No,182.370459994,45507.9336966
No,No,732.137066876,42693.9402612
No,No,1916.08850756,23316.5702484
No,Yes,419.710782173,18073.0018129
No,No,1418.55617364,33960.5677357
No,Yes,811.688675858,20016.7525349
No,No,214.236495085,38720.8107573
No,Yes,799.159267653,19547.4131831
No,No,831.456141881,58476.7392312
No,Yes,713.559839271,24324.1439422
No,Yes,870.773035482,16446.3548256
No,No,301.319402807,51539.9523173
No,Yes,1235.96648681,21706.6303125
No,No,572.004055051,42484.5705941
No,No,545.99329122,52619.6217723
No,Yes,1407.04012421,25589.7427594
No,No,1171.16331315,27338.0027086
No,No,322.982327526,25267.3976162
No,No,497.540672263,43898.4284977
No,No,92.1021951041,22726.4131778
No,No,395.475507301,45084.1056154
No,Yes,184.925246906,11126.2661759
No,No,209.674450617,35688.1358062
No,No,376.18549806,31373.356393
No,No,1492.18965381,39004.5029438
No,No,905.531751819,43066.0600597
No,Yes,627.668128383,18539.5641454
No,Yes,1224.52065303,22327.4078004
No,No,667.372311156,35694.4287751
No,No,278.703161387,30113.8533897
No,No,1389.80307501,48868.0931534
No,No,1060.72884144,49396.7719406
No,Yes,1080.56892152,20439.8529894
No,Yes,912.559428716,14262.1284978
No,No,534.432226361,34129.4754091
No,No,280.461678559,26212.9076178
No,Yes,801.721578483,18698.4092841
No,No,1125.15873644,37864.3259791
No,Yes,1569.30275655,13711.4924014
No,No,755.460443248,33460.9262064
No,Yes,860.828676827,27186.5000242
No,No,1233.61892566,49448.1710014
No,No,699.568498286,48773.8195534
No,No,914.881075502,39789.0554444
No,No,1650.03210342,49481.7130266
No,No,366.594361338,33708.7860682
No,No,400.646928884,37173.4847876
No,No,0.0,37538.0450518
No,No,1902.14989954,35008.6661734
No,No,982.631024139,60388.0198981
No,No,717.969637241,43826.8788846
